Frame ID,csi_1real,csi_1imag,csi_2real,csi_2imag,csi_3real,csi_3imag,csi_4real,csi_4imag,csi_5real,csi_5imag,csi_6real,csi_6imag,csi_7real,csi_7imag,csi_8real,csi_8imag,csi_9real,csi_9imag,csi_10real,csi_10imag,csi_11real,csi_11imag,csi_12real,csi_12imag,csi_13real,csi_13imag,csi_14real,csi_14imag,csi_15real,csi_15imag,csi_16real,csi_16imag,csi_17real,csi_17imag,csi_18real,csi_18imag,csi_19real,csi_19imag,csi_20real,csi_20imag,csi_21real,csi_21imag,csi_22real,csi_22imag,csi_23real,csi_23imag,csi_24real,csi_24imag,csi_25real,csi_25imag,csi_26real,csi_26imag,csi_27real,csi_27imag,csi_28real,csi_28imag,csi_29real,csi_29imag,csi_30real,csi_30imag,csi_31real,csi_31imag,csi_32real,csi_32imag,csi_33real,csi_33imag,csi_34real,csi_34imag,csi_35real,csi_35imag,csi_36real,csi_36imag,csi_37real,csi_37imag,csi_38real,csi_38imag,csi_39real,csi_39imag,csi_40real,csi_40imag,csi_41real,csi_41imag,csi_42real,csi_42imag,csi_43real,csi_43imag,csi_44real,csi_44imag,csi_45real,csi_45imag,csi_46real,csi_46imag,csi_47real,csi_47imag,csi_48real,csi_48imag,csi_49real,csi_49imag,csi_50real,csi_50imag,csi_51real,csi_51imag,csi_52real,csi_52imag,csi_53real,csi_53imag,csi_54real,csi_54imag,csi_55real,csi_55imag,csi_56real,csi_56imag,csi_57real,csi_57imag,csi_58real,csi_58imag,csi_59real,csi_59imag,csi_60real,csi_60imag,csi_61real,csi_61imag,csi_62real,csi_62imag,csi_63real,csi_63imag,csi_64real,csi_64imag,csi_65real,csi_65imag,csi_66real,csi_66imag,csi_67real,csi_67imag,csi_68real,csi_68imag,csi_69real,csi_69imag,csi_70real,csi_70imag,csi_71real,csi_71imag,csi_72real,csi_72imag,csi_73real,csi_73imag,csi_74real,csi_74imag,csi_75real,csi_75imag,csi_76real,csi_76imag,csi_77real,csi_77imag,csi_78real,csi_78imag,csi_79real,csi_79imag,csi_80real,csi_80imag,csi_81real,csi_81imag,csi_82real,csi_82imag,csi_83real,csi_83imag,csi_84real,csi_84imag,csi_85real,csi_85imag,csi_86real,csi_86imag,csi_87real,csi_87imag,csi_88real,csi_88imag,csi_89real,csi_89imag,csi_90real,csi_90imag,csi_91real,csi_91imag,csi_92real,csi_92imag,csi_93real,csi_93imag,csi_94real,csi_94imag,csi_95real,csi_95imag,csi_96real,csi_96imag,csi_97real,csi_97imag,csi_98real,csi_98imag,csi_99real,csi_99imag,csi_100real,csi_100imag,csi_101real,csi_101imag,csi_102real,csi_102imag,csi_103real,csi_103imag,csi_104real,csi_104imag,csi_105real,csi_105imag,csi_106real,csi_106imag,csi_107real,csi_107imag,csi_108real,csi_108imag,csi_109real,csi_109imag,csi_110real,csi_110imag,csi_111real,csi_111imag,csi_112real,csi_112imag,csi_113real,csi_113imag,csi_114real,csi_114imag,csi_115real,csi_115imag,csi_116real,csi_116imag,csi_117real,csi_117imag,csi_118real,csi_118imag,csi_119real,csi_119imag,csi_120real,csi_120imag,csi_121real,csi_121imag,csi_122real,csi_122imag,csi_123real,csi_123imag,csi_124real,csi_124imag,csi_125real,csi_125imag,csi_126real,csi_126imag,csi_127real,csi_127imag,csi_128real,csi_128imag,channel,distance
295,82,32,5,0,-24,0,-24,0,-23,1,-23,1,-23,1,-22,2,-22,3,-22,3,-21,4,-21,5,-21,6,-21,6,-21,6,-20,6,-20,6,-21,6,-21,6,-20,6,-20,5,-20,5,-20,5,-20,4,-20,4,-20,3,-19,2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,0,-23,2,-23,0,-23,-2,-23,-3,-23,-4,-23,-4,-23,-5,-22,-6,-22,-6,-23,-6,-23,-6,-23,-6,-23,-6,-23,-6,-23,-6,-23,-5,-23,-5,-23,-4,-23,-4,-23,-4,-23,-4,-23,-3,-23,-2,-24,-1,-24,-1,-24,-1,-17,0,-47,2,-45,3,-45,4,-44,5,-44,7,-44,7,-43,8,-42,9,-41,10,-40,11,-40,12,-40,13,-40,13,-39,14,-39,14,-38,14,-38,14,-38,13,-38,13,-38,12,-38,12,-38,12,-38,11,-38,9,-38,6,-37,3,-36,0,-36,-2,-13,-1,-4,-1,1,-1,2,-1,1,-1,-4,2,-14,5,-39,14,-40,12,-42,9,-43,5,-44,2,-45,-1,-45,-3,-45,-5,-44,-6,-44,-7,-44,-8,-44,-8,-44,-8,-45,-7,-45,-7,-45,-8,-45,-7,-44,-7,-44,-6,-44,-5,-44,-5,-45,-4,-45,-3,-45,-2,-45,0,-45,1,-45,3,-45,3,1,50
296,30,-32,1,0,-13,20,-12,20,-12,20,-11,20,-10,20,-10,20,-9,20,-8,20,-8,20,-8,20,-7,20,-7,20,-6,20,-6,20,-6,20,-6,20,-6,20,-5,20,-6,20,-6,19,-7,19,-8,19,-8,18,-9,17,-9,16,-3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,5,-10,19,-11,19,-13,18,-14,18,-15,17,-15,17,-16,16,-16,16,-17,16,-17,16,-17,15,-18,15,-18,15,-17,15,-17,16,-16,16,-16,16,-15,17,-15,17,-15,17,-15,18,-15,18,-14,18,-15,19,-14,19,-14,19,-11,13,-29,38,-27,37,-26,37,-25,36,-24,37,-24,37,-22,37,-21,37,-19,37,-18,37,-17,38,-17,38,-17,38,-16,38,-15,38,-14,38,-13,38,-13,37,-14,37,-14,37,-15,36,-16,36,-18,36,-19,35,-20,32,-21,30,-23,28,-24,26,-9,9,-3,2,0,-1,0,-3,0,-2,-1,4,-5,13,-14,38,-16,38,-20,37,-23,36,-26,35,-28,33,-30,32,-31,31,-32,30,-32,29,-33,29,-34,29,-34,29,-35,29,-35,29,-35,30,-34,30,-34,30,-32,31,-32,31,-32,31,-32,32,-31,32,-31,34,-30,34,-29,35,-28,36,-27,36,1,50
297,30,-32,1,0,0,0,0,0,0,0,-6,1,-23,4,-24,3,-24,1,-24,0,-25,0,-25,-1,-25,-1,-25,-2,-24,-2,-25,-3,-25,-3,-25,-4,-25,-4,-25,-4,-25,-4,-24,-4,-24,-3,-24,-3,-24,-3,-24,-3,-24,-3,-23,-2,-23,-2,-23,-2,-23,-2,-23,-1,-12,-1,-23,0,-23,0,-23,1,-22,1,-22,1,-22,2,-22,2,-21,3,-21,4,-20,4,-20,4,-20,4,-20,4,-20,5,-20,5,-19,6,-19,6,-19,6,-19,6,-18,5,-18,5,-18,5,-17,5,-17,4,-17,4,-17,3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,2,-42,10,-44,8,-45,5,-45,2,-46,0,-46,-3,-47,-5,-47,-7,-46,-8,-46,-9,-47,-10,-47,-10,-47,-10,-48,-10,-48,-12,-48,-12,-47,-12,-46,-10,-46,-10,-45,-10,-45,-10,-44,-10,-44,-10,-44,-9,-45,-7,-45,-7,-45,-6,-44,-5,-23,-3,-45,-4,-44,-3,-43,-2,-43,-1,-42,-1,-42,0,-41,0,-41,2,-40,3,-40,4,-40,5,-40,6,-40,6,-39,6,-38,7,-37,8,-37,8,-37,8,-36,8,-36,7,-35,7,-35,7,-35,7,-34,7,-33,6,-32,4,-31,3,-30,2,-8,0,0,0,0,0,1,50
298,30,-32,1,0,0,0,0,0,0,0,2,4,9,18,8,19,7,19,6,20,5,20,5,21,4,21,4,21,3,21,3,21,3,21,3,21,3,21,2,21,2,21,3,21,3,21,3,20,3,20,3,2,0,3,20,4,20,4,20,5,20,5,19,5,19,2,9,6,19,6,18,6,18,7,18,7,17,7,17,8,17,8,16,8,16,9,15,9,15,9,15,9,15,10,14,10,14,10,14,10,14,10,13,10,13,10,13,9,13,9,13,9,12,9,12,8,12,8,12,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,28,25,27,27,26,30,24,32,22,34,21,35,20,36,19,37,18,37,17,37,16,38,16,38,16,39,15,40,15,41,15,40,15,39,15,38,15,37,15,37,15,38,15,37,15,37,16,36,17,35,1,7,36,17,35,17,34,9,17,19,33,19,32,20,31,20,31,21,31,21,30,22,29,22,28,22,27,23,26,24,26,24,26,24,26,24,25,25,24,24,23,24,22,24,22,24,22,23,22,23,21,22,21,22,21,21,21,20,21,19,20,18,20,17,20,4,5,0,0,1,50
299,124,-64,7,0,17,-12,17,-12,16,-12,16,-12,15,-12,15,-13,14,-13,14,-13,13,-14,12,-14,12,-14,12,-14,12,-14,12,-14,12,-15,12,-14,1,2,-14,12,-14,12,-14,12,-13,13,-13,13,-13,13,-13,13,-12,13,-11,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-4,14,-14,15,-13,16,-11,17,-10,17,-10,18,-9,18,-9,18,-8,18,-8,18,-8,18,-8,1,8,-8,19,-8,19,-8,18,-8,18,-8,18,-8,18,-9,18,-9,18,-9,18,-9,18,-10,17,-10,17,-11,17,-11,17,-11,14,-4,39,-11,38,-11,37,-12,36,-13,36,-14,36,-14,35,-15,34,-16,33,-17,33,-17,32,-18,32,-18,32,-19,31,-19,31,-19,30,-19,30,-19,30,-19,30,-19,30,-18,31,-18,31,-17,31,-15,31,-14,31,-12,31,-10,31,-7,31,-4,11,-1,3,0,-2,0,-2,1,-2,0,2,-3,9,-9,28,-22,30,-21,32,-18,35,-15,36,-12,37,-10,38,-8,38,-7,37,-6,38,-5,38,-5,38,-5,38,-4,39,-4,39,-4,39,-4,39,-4,39,-5,39,-5,39,-6,39,-6,39,-7,38,-8,39,-9,38,-10,38,-11,38,-12,1,50
300,124,-64,7,0,-24,2,-24,2,-23,2,-23,3,-23,3,-22,4,-22,4,-22,5,-21,6,-20,7,-20,7,-20,7,-20,7,-20,7,-20,8,-20,8,-20,7,-20,7,-20,7,-20,6,-20,6,-20,6,-20,5,-19,4,-19,3,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,1,-22,3,-22,2,-23,0,-23,-2,-23,-3,-23,-3,-23,-4,-22,-4,-23,-5,-23,-5,-23,-4,-23,-4,-23,-4,-23,-4,-2,3,-4,-23,-4,-23,-4,-23,-3,-23,-3,-23,-3,-23,-2,-23,-1,-23,0,-24,1,-24,1,-24,1,-17,-4,-46,-11,-45,-10,-44,-8,-44,-7,-44,-6,-44,-5,-44,-5,-43,-4,-42,-2,-42,0,-42,1,-43,2,-43,3,-42,4,-41,4,-41,4,-41,4,-40,3,-40,2,-40,1,-40,1,-40,1,-40,0,-39,-1,-38,-3,-37,-6,-36,-9,-35,-11,-13,-5,-4,-2,1,0,2,-1,1,0,-5,0,-15,1,-41,3,-42,1,-43,-3,-43,-7,-43,-10,-42,-13,-42,-15,-41,-17,-41,-18,-40,-19,-40,-19,-40,-19,-41,-18,-42,-18,-42,-18,-42,-18,-42,-18,-42,-18,-41,-17,-42,-17,-42,-17,-42,-17,-42,-16,-43,-14,-44,-13,-44,-11,-45,-9,-45,1,50
301,82,32,5,0,0,0,0,0,0,0,-5,-2,-18,-7,-18,-8,-18,-9,-17,-10,-17,-11,-17,-11,-17,-11,-17,-12,-16,-12,-16,-12,-17,-13,-17,-13,-17,-13,-16,-13,-16,-13,-16,-13,-16,-12,-16,-12,-16,-12,-16,-12,-16,-12,-16,-11,-16,-11,-16,-10,-16,-10,-17,-10,-9,-5,-17,-9,-17,-9,-17,-9,-16,-8,-17,-8,-17,-7,-17,-7,-17,-6,-17,-6,-17,-5,-17,-5,-17,-5,-17,-4,-17,-4,-16,-4,-16,-4,-16,-3,-16,-3,-16,-3,-15,-3,-15,-3,-15,-3,-15,-3,-14,-3,-14,-3,-14,-4,-4,-1,0,0,0,0,0,0,0,0,2,0,1,0,-4,-1,-13,-4,-34,-13,-34,-14,-33,-16,-32,-19,-32,-21,-31,-23,-30,-24,-30,-25,-29,-26,-28,-27,-28,-27,-28,-28,-28,-28,-28,-29,-28,-29,-28,-29,-27,-29,-27,-28,-27,-28,-27,-27,-27,-27,-26,-27,-26,-26,-27,-26,-27,-25,-28,-24,-29,-24,-29,-24,-21,-17,-29,-23,-29,-22,-29,-21,-29,-20,-29,-20,-29,-19,-29,-18,-29,-17,-29,-16,-30,-15,-30,-14,-30,-14,-30,-13,-30,-13,-30,-12,-30,-12,-29,-11,-29,-11,-29,-11,-28,-11,-28,-11,-27,-11,-27,-10,-26,-10,-25,-11,-24,-11,-23,-12,-22,-12,-8,-5,-3,-2,0,0,1,50
302,30,-32,1,0,0,0,0,0,0,0,0,-6,3,-21,5,-21,6,-21,7,-21,8,-20,8,-20,8,-20,9,-20,9,-20,10,-20,10,-20,11,-20,11,-20,11,-19,11,-19,1,1,-19,10,-19,10,-19,10,-19,10,-19,9,-19,9,-19,9,-19,9,-19,8,-19,8,-19,4,-10,7,-19,7,-19,7,-19,6,-19,6,-19,5,-19,5,-19,4,-19,4,-18,3,-18,3,-18,3,-18,3,-18,3,-18,2,-18,2,-18,2,-18,1,-18,1,-17,1,-17,1,-17,1,-17,2,-16,2,-16,2,-15,2,-15,0,-4,0,0,0,0,0,0,0,0,-1,2,-1,1,0,-5,2,-14,8,-39,9,-39,12,-38,15,-38,18,-37,20,-37,21,-36,22,-35,23,-35,23,-34,24,-34,25,-34,26,-34,27,-34,27,-34,27,-33,27,-33,26,-33,25,-33,24,-32,24,-32,24,-32,24,-32,24,-32,23,-33,22,-33,22,-33,21,-33,15,-24,20,-33,19,-33,18,-33,17,-33,16,-33,15,-33,15,-34,14,-34,13,-34,12,-34,12,-34,11,-35,11,-34,10,-34,9,-34,8,-33,8,-33,8,-32,8,-32,8,-31,8,-31,8,-31,8,-30,8,-29,9,-28,9,-27,10,-27,10,-26,4,-10,1,-3,-1,1,50
303,30,-32,1,0,12,-21,11,-21,11,-21,10,-21,10,-21,9,-21,8,-21,7,-21,6,-21,6,-21,6,-21,6,-21,5,-21,4,-21,4,-21,4,-21,4,-21,4,-21,4,-21,5,-21,5,-21,6,-20,6,-20,7,-19,8,-18,2,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-5,10,-20,12,-19,14,-19,15,-18,15,-17,16,-17,16,-16,16,-16,17,-16,17,-16,17,-16,17,-16,17,-16,17,-16,17,-16,16,-17,16,-17,15,-17,15,-17,15,-18,15,-18,14,-18,14,-19,14,-19,14,-19,14,-20,9,-14,27,-39,26,-38,24,-38,23,-38,23,-38,22,-38,21,-38,19,-39,18,-39,17,-40,16,-40,15,-40,1,4,-40,14,-40,13,-40,12,-40,11,-39,11,-39,11,-39,12,-38,13,-38,15,-38,16,-37,17,-37,18,-35,20,-32,21,-30,23,-27,8,-10,2,-3,-1,1,-1,2,-1,1,0,-5,4,-15,13,-40,16,-39,19,-38,23,-37,26,-36,28,-35,30,-34,31,-32,32,-31,32,-30,33,-30,33,-30,34,-30,34,-30,34,-30,34,-30,33,-31,32,-31,31,-31,31,-32,31,-32,31,-32,30,-33,30,-35,29,-36,28,-37,27,-37,26,1,50
304,30,-32,1,0,19,11,19,10,19,9,19,9,19,9,19,8,19,7,19,7,19,6,19,5,19,5,19,5,19,5,19,4,19,4,19,4,19,4,19,5,19,5,18,5,18,5,18,6,17,6,17,7,16,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,19,7,19,8,18,10,18,11,18,12,17,13,17,13,16,14,16,14,16,14,16,14,16,14,16,14,16,14,16,14,16,14,17,13,17,13,17,13,17,13,17,13,18,12,18,12,18,12,19,12,19,11,11,11,32,31,32,29,32,27,32,26,33,25,33,24,33,23,33,22,33,21,34,20,35,19,35,19,35,18,35,17,35,17,34,16,34,16,34,17,34,18,33,18,33,18,32,18,31,19,30,20,28,21,25,23,23,24,22,25,7,9,2,3,-1,-1,-3,-1,-2,-1,4,1,13,5,35,16,35,18,34,21,33,24,31,27,29,30,28,31,27,32,26,33,25,34,25,34,24,34,24,35,24,35,25,35,25,35,25,34,26,34,26,33,27,33,27,32,27,32,28,32,29,31,30,31,31,30,31,29,31,29,1,50
305,124,-64,7,0,0,0,0,0,0,0,5,-2,22,-7,23,-6,23,-5,23,-4,23,-3,23,-3,23,-2,24,-2,24,-1,24,-1,24,-1,24,-1,24,0,25,0,24,0,24,0,23,-1,23,-1,23,-1,23,-1,23,-2,23,-2,23,-3,22,-3,22,-3,22,-4,11,-2,22,-5,22,-5,21,-5,21,-6,20,-6,20,-7,20,-7,19,-8,19,-8,19,-9,18,-9,18,-9,18,-10,18,-10,17,-10,17,-10,16,-11,16,-11,16,-10,16,-10,15,-10,15,-10,15,-10,15,-10,15,-9,14,-9,3,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,-6,38,-22,40,-21,41,-18,43,-16,44,-14,45,-11,46,-10,46,-9,45,-8,46,-8,46,-7,47,-6,48,-5,48,-5,4,9,-4,48,-4,47,-4,46,-5,45,-6,45,-5,45,-5,45,-6,44,-7,44,-8,44,-9,44,-9,44,-9,43,-10,21,-5,42,-12,41,-13,40,-13,40,-14,39,-14,39,-15,38,-16,37,-17,36,-19,36,-20,36,-20,35,-20,34,-20,34,-21,32,-22,32,-22,31,-22,31,-22,30,-21,29,-21,29,-21,29,-21,29,-20,28,-19,28,-18,28,-17,28,-15,27,-14,6,-4,0,0,0,1,50
306,124,-64,7,0,0,0,0,0,0,0,-2,5,-8,21,-9,21,-10,21,-12,21,-12,21,-13,20,-13,20,-14,20,-14,20,-15,20,-15,19,-15,19,-16,19,-16,19,-15,19,-15,19,-14,19,-14,19,-14,19,-14,19,-14,19,-13,19,-12,19,-12,19,-12,19,-12,19,-6,10,-10,20,-10,20,-10,20,-9,20,-8,20,-8,20,-7,20,-7,20,-6,20,-6,19,-5,20,-5,20,-5,20,-4,19,-3,19,-3,19,-3,19,-3,19,-3,18,-3,18,-3,18,-3,18,-3,17,-3,17,-3,16,-4,16,-1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,10,-4,43,-6,44,-9,44,-12,43,-15,43,-17,43,-18,43,-20,43,-20,42,-21,41,-22,4,1,-23,41,-24,42,-25,42,-26,42,-26,41,-25,40,-24,41,-23,40,-22,40,-23,40,-22,39,-22,39,-21,39,-20,40,-20,40,-19,40,-18,40,-9,20,-16,40,-15,40,-13,40,-13,40,-13,40,-12,40,-11,40,-9,3,9,-8,39,-7,40,-7,40,-6,39,-6,39,-5,39,-3,38,-3,37,-2,38,-2,38,-2,37,-3,36,-2,36,-2,35,-3,35,-3,34,-3,32,-4,31,-6,30,-7,29,-2,7,0,0,1,50
307,82,32,5,0,1,23,1,23,2,23,2,22,2,22,2,22,3,21,4,21,5,21,5,20,6,20,6,20,6,20,6,20,6,20,6,20,6,20,6,20,6,20,5,20,5,20,4,19,3,19,2,19,1,19,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,4,22,2,22,0,22,-1,23,-2,23,-3,23,-3,23,-4,22,-5,22,-5,22,-4,23,-4,23,-5,23,-5,23,-4,23,-4,23,-3,22,-3,22,-3,23,-3,23,-3,23,-2,23,-1,23,-1,23,-1,23,0,24,2,16,5,46,7,45,8,44,8,43,9,43,9,42,10,42,11,41,13,40,14,40,15,39,15,39,15,38,16,37,16,37,17,37,17,37,17,37,16,37,15,38,14,38,13,38,11,38,10,38,7,38,5,37,2,36,0,35,-1,12,-1,3,-1,-2,-2,-3,-1,-2,2,3,7,12,20,36,18,38,15,39,12,42,8,43,5,44,3,44,1,44,0,44,-1,44,-2,44,-3,45,-3,45,-3,45,-3,45,-3,45,-2,45,-2,45,-1,45,-1,45,0,44,0,44,1,45,2,4,5,3,46,5,46,6,45,7,1,50
308,30,-32,1,0,-4,-23,-4,-22,-4,-22,-5,-22,-5,-21,-5,-21,-6,-21,-7,-20,-7,-20,-8,-19,-8,-19,-8,-19,-8,-19,-9,-19,-9,-19,-9,-19,-9,-19,-8,-19,-8,-19,-8,-19,-7,-19,-7,-19,-6,-19,-5,-19,-4,-19,-1,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,-5,-5,-20,-4,-21,-2,-21,-1,-21,0,-21,0,-21,1,-21,1,-21,2,-21,2,-21,1,-21,1,-21,1,-21,1,-21,1,-21,1,-21,0,-21,0,-21,0,-21,-1,-22,-1,-22,-2,-22,-2,-22,-3,-22,-3,-22,-4,-22,-3,-16,-8,-44,-9,-43,-9,-42,-10,-41,-10,-41,-10,-41,-11,-40,-12,-39,-13,-39,-14,-38,-15,-38,-15,-37,-15,-37,-16,-37,-16,-36,-17,-36,-17,-36,-17,-36,-16,-36,-16,-36,-14,-36,-13,-36,-12,-36,-11,-36,-8,-36,-6,-36,-4,-35,-1,-34,0,-12,0,-4,0,1,1,2,0,1,-3,-4,-7,-12,-16,-34,-15,-35,-12,-37,-9,-38,-6,-40,-4,-40,-2,-40,-1,-40,0,-40,1,-40,2,-39,2,-40,2,-40,2,-40,2,-41,2,-41,1,-40,0,-40,-1,-40,-2,-41,-2,-41,-2,-41,-3,-42,-3,-42,-5,-42,-6,-43,-8,-43,-9,-42,1,50
309,30,-32,1,0,0,0,0,0,0,0,5,0,20,0,21,1,21,3,21,4,21,5,21,5,20,6,20,6,20,6,21,6,21,6,21,6,21,7,21,7,20,7,20,7,20,7,20,6,20,6,20,6,19,6,19,6,19,5,20,4,20,4,20,3,10,1,20,3,19,3,19,2,19,2,19,1,19,1,19,1,18,0,18,-1,18,-1,18,-2,18,-2,18,-3,17,-3,17,-3,17,-3,17,-3,17,-3,16,-3,16,-3,16,-3,16,-3,15,-3,15,-3,15,-3,1,4,-3,3,-1,0,0,0,0,0,0,0,0,-3,0,-2,-1,4,-1,13,-2,38,-4,39,-2,40,1,40,4,40,7,40,9,40,11,39,12,39,13,39,14,39,14,40,15,40,15,40,15,40,16,40,16,39,16,39,16,38,15,37,15,37,15,37,15,37,1,4,38,13,38,12,38,11,38,10,38,10,27,6,37,8,37,8,37,7,36,6,36,6,36,5,36,5,36,3,36,2,36,1,36,0,36,-1,35,-2,35,-2,34,-2,34,-3,33,-3,32,-3,32,-2,32,-2,31,-2,31,-2,31,-3,30,-2,29,-2,28,-1,27,0,27,1,9,0,2,0,1,50
310,30,-32,1,0,0,0,0,0,0,0,-5,2,-19,9,-20,8,-21,7,-21,6,-21,6,-22,5,-22,5,-22,5,-22,4,-22,4,-22,4,-23,4,-23,3,-23,3,-22,3,-22,3,-22,4,-21,4,-22,4,-21,4,-21,4,-21,5,-20,5,-20,5,-20,5,-20,6,-10,3,-20,6,-19,7,-19,7,-19,7,-18,8,-18,8,-17,8,-17,9,-16,9,-16,9,-16,10,-16,10,-16,10,-15,10,-15,10,-15,10,-14,10,-14,11,-14,10,-14,10,-13,10,-13,10,-13,10,-13,9,-13,9,-13,8,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8,6,-32,23,-34,22,-36,20,-37,18,-39,16,-40,14,-41,13,-41,12,-41,11,-41,10,-41,9,-42,9,-42,8,-43,8,-44,7,-44,7,-43,7,-42,8,-41,8,-41,8,-41,8,-40,8,-40,8,-39,9,-40,10,-40,11,-39,11,-38,11,-19,6,-37,13,-37,14,-36,14,-36,14,-35,15,-35,16,-34,16,-33,17,-32,18,-31,19,-31,19,-31,19,-30,19,-30,19,-29,20,-28,20,-28,20,-27,20,-26,20,-26,19,-26,19,-26,19,-26,18,-25,18,-25,17,-25,16,-24,14,-24,13,-6,3,0,0,0,0,1,50
311,124,-64,7,0,0,0,0,0,0,0,3,-5,16,-18,17,-17,18,-16,19,-15,19,-15,19,-14,20,-14,20,-13,21,-13,21,-12,21,-12,22,-12,22,-11,22,-1,2,22,-12,21,-12,21,-12,21,-12,21,-12,20,-12,20,-12,20,-12,19,-12,19,-12,19,-13,19,-13,9,-7,18,-14,18,-14,17,-14,17,-14,16,-14,16,-15,16,-15,15,-15,14,-15,14,-15,14,-15,14,-15,14,-1,6,13,-16,12,-16,12,-16,12,-16,12,-16,11,-16,11,-15,11,-15,11,-15,11,-14,11,-14,11,-13,11,-13,2,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,-10,24,-38,26,-37,29,-35,32,-33,34,-31,36,-30,38,-29,38,-28,38,-27,40,-26,41,-25,42,-25,42,-26,42,-25,43,-24,42,-23,42,-23,41,-24,40,-24,40,-24,40,-23,39,-23,39,-23,38,-24,38,-25,38,-26,37,-26,35,-26,17,-13,35,-26,34,-27,33,-28,32,-28,32,-28,31,-28,30,-29,29,-30,28,-30,28,-32,26,-32,26,-32,25,-31,24,-31,23,-32,22,-32,22,-32,21,-31,21,-30,21,-30,21,-30,21,-29,22,-29,21,-28,20,-26,21,-25,21,-24,22,-22,5,-6,0,0,1,50
312,124,-64,7,0,0,0,0,0,0,0,4,-4,18,-16,19,-15,20,-14,20,-13,21,-12,21,-12,21,-11,22,-11,22,-10,22,-10,23,-10,23,-10,23,-9,23,-9,23,-9,23,-9,22,-9,22,-9,22,-9,21,-9,21,-9,21,-9,20,-10,20,-10,20,-10,20,-11,10,-6,20,-11,19,-11,19,-11,18,-11,18,-12,18,-12,17,-12,17,-13,16,-13,16,-13,15,-14,15,-14,15,-14,15,-14,14,-14,14,-14,14,-14,14,-14,13,-14,13,-13,13,-13,13,-13,13,-13,13,-12,13,-12,13,-11,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-9,28,-34,30,-33,33,-31,36,-28,38,-27,39,-25,40,-24,41,-23,41,-22,42,-20,43,-20,44,-19,44,-19,45,-19,45,-18,45,-17,44,-17,43,-18,42,-18,42,-18,42,-18,42,-18,42,-18,41,-19,41,-20,41,-20,40,-20,39,-21,19,-11,37,-22,36,-23,36,-23,36,-23,35,-23,34,-24,33,-24,32,-25,31,-26,31,-27,31,-27,30,-27,30,-27,29,-27,27,-28,26,-28,26,-28,26,-27,26,-27,25,-26,25,-26,25,-25,25,-25,24,-24,24,-23,24,-22,24,-20,24,-18,6,-5,0,0,0,0,1,50
313,82,32,5,0,0,0,0,0,0,0,5,-3,21,-12,21,-11,22,-9,23,-8,23,-7,23,-7,23,-7,23,-6,23,-6,24,-5,24,-5,24,-5,24,-5,24,-4,24,-4,24,-4,23,-4,23,-4,23,-5,23,-5,23,-5,22,-5,22,-6,22,-6,22,-7,22,-7,11,-4,21,-7,21,-8,21,-8,20,-8,20,-9,20,-9,19,-9,19,-10,18,-10,18,-11,17,-11,17,-11,17,-11,17,-12,16,-12,16,-12,16,-12,16,-12,15,-12,15,-11,15,-11,15,-11,14,-11,14,-10,14,-10,14,-10,3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,-8,34,-29,36,-27,38,-25,40,-23,41,-21,43,-19,44,-18,44,-17,45,-17,45,-16,45,-14,46,-13,47,-12,48,-11,48,-10,47,-10,46,-11,45,-13,44,-14,45,-13,45,-12,44,-13,43,-13,42,-14,42,-14,43,-14,42,-15,41,-15,20,-8,40,-17,39,-19,38,-20,38,-20,38,-20,37,-21,35,-21,34,-22,33,-23,33,-24,33,-24,33,-24,32,-24,31,-25,29,-25,29,-26,28,-26,28,-26,27,-25,27,-25,26,-25,26,-24,27,-23,27,-22,26,-21,26,-20,26,-18,25,-17,6,-5,0,0,0,0,1,50
